rt,response,locator,time_elapsed,trial,distractor,target,type,id,file
11038.135000038892,2 balls,NA,210901,13,A,1,unknown,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
3451.0349999181926,fork,NA,215215,14,3,G,known,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
4494.034999981523,butterfly,NA,222821,15,5,K,known,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
4284.68000004068,butterfly,NA,228719,16,12,K,known,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
4300.594999920577,butterfly,NA,234632,17,4,K,known,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
18266.340000089258,object with holes,NA,254014,18,K,6,unknown,35,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-37TD41K0AIYWJXEKNVAE5CE5QSQSCA.json
11466.330000000075,pigeon,NA,1203891,1,practiceDistractor1,practiceTarget1,practice,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
5301.114999999758,aeroplane,NA,1211802,2,practiceDistractor2,practiceTarget2,practice,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
7449.310000000056,toy aeroplane,NA,1222419,3,M,5,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
2528.4749999998603,car,NA,1227059,4,9,I,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3490.250000000233,scrap,NA,1232657,5,D,8,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3604.3649999999907,chair,NA,1238369,6,6,E,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
4900.880000000121,toy,NA,1245378,7,N,16,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3030.1500000001397,toy,NA,1250265,8,K,16,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
2646.844999999972,toy,NA,1254770,9,A,16,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3234.060000000056,shoe,NA,1260114,10,16,C,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3073.3050000001676,cat,NA,1264547,11,10,B,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3620,toy,NA,1270025,12,F,4,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3931.155000000028,scrap,NA,1274817,13,J,11,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
8865.320000000065,sun flower,NA,1285289,14,2,L,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3473.6100000001024,fork,NA,1290873,15,1,G,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
2888.875,fork,NA,1295873,16,12,G,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
3825.0449999999255,fork,NA,1301809,17,7,G,known,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
5692.4550000000745,toy,NA,1308611,18,G,15,unknown,22,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3E337GFOLAXCKW2KHLPBW9PE1LANG3.json
71280.00000002794,bird can fly,NA,1538412,1,practiceDistractor1,practiceTarget1,practice,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
60233.00000000745,a flight,NA,1601750,2,practiceDistractor2,practiceTarget2,practice,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
27111.000000033528,its a toy,NA,1634797,3,D,16,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
22329.00000002701,chair,NA,1659733,4,15,E,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
39366.999999969266,glass,NA,1700206,5,J,2,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
16312.000000034459,cat,NA,1717623,6,4,B,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
39321.99999992736,unknown,NA,1757800,7,L,3,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
7773.0000000447035,unknown,NA,1766928,8,H,3,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
35391.99999999255,shapeless vessel,NA,1804176,9,I,3,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
16907.00000000652,fork,NA,1822938,10,3,G,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
19926.99999990873,butterfly,NA,1844969,11,11,K,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
22143.99999997113,tumbles,NA,1868217,12,C,5,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
8123.00000002142,toy,NA,1877194,13,N,9,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
4900.000000023283,ring,NA,1883451,14,10,F,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
7707.9999999841675,cup,NA,1892762,15,1,M,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
7081.99999993667,cup,NA,1901702,16,6,M,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
5190.000000060536,mug,NA,1907996,17,7,M,known,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
10154.000000096858,unknown,NA,1920003,18,M,8,unknown,19,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3IKZ72A5B5566W6P61JTEOP206ANF4.json
19432.0000000007,pigeon,NA,162556,1,practiceDistractor1,practiceTarget1,practice,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
8877.000000007683,aeroplane,NA,172290,2,practiceDistractor2,practiceTarget2,practice,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
9135.000000009313,Toy,NA,185660,3,A,1,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
5872.000000003027,Fork,NA,192389,4,2,G,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
11755.999999993946,Paper,NA,205007,5,E,8,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
10399.00000000489,Christmas tree,NA,216764,6,9,J,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
14648.0000000156,Bread,NA,233515,7,F,3,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
5370.000000024447,Bread,NA,240740,8,D,3,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
6244.999999995343,Bread,NA,249589,9,C,3,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
6798.000000009779,Butterfly,NA,258494,10,3,K,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
8948.999999993248,Dice,NA,269548,11,7,H,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
8255.999999993946,LolIPOP,NA,280412,12,N,10,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
12559.999999997672,Instrument,NA,294077,13,L,12,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
5190.000000002328,Cat,NA,300373,14,6,B,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
3589.9999999965075,Cup,NA,305820,15,15,M,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
3976.0000000242144,Cup,NA,311653,16,11,M,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
5125,Cup,NA,318884,17,16,M,known,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
9084.999999991851,Aeroplane toy,NA,328824,18,M,5,unknown,28,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3J2UYBXQQM1727L742ER96GCZEX064.json
5522.805000015069,bird,NA,85633,1,practiceDistractor1,practiceTarget1,practice,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
4230.745000008028,plane,NA,91469,2,practiceDistractor2,practiceTarget2,practice,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
5445.845000038389,weird toolo,NA,100893,3,I,10,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
5584.745000000112,dome ring,NA,108333,4,4,F,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
7801.199999987148,cymbal spaceship,NA,117989,5,J,12,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
3065.920000022743,crab,NA,121909,6,16,N,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
11443.740000016987,weird bublelike vase,NA,135958,7,M,2,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
5206.095000030473,weird bublelike vase,NA,142518,8,B,2,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
9421.610000019427,weird bubblelike vase,NA,153293,9,G,2,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
2455.3350000060163,chair,NA,158853,10,2,E,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
1746.895000047516,pen,NA,162453,11,9,D,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
18064.34000004083,weird looking free weight,NA,181621,12,K,5,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
6758.949999988545,giant gallstone,NA,190485,13,A,11,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
1848.694999993313,shoe,NA,193437,14,6,C,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
3145.1550000347197,flower,NA,198437,15,15,L,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
2257.6950000366196,flower,NA,202548,16,7,L,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
1746.9399999827147,slower,NA,205901,17,3,L,known,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
3963.2950000232086,trash,NA,212468,18,L,8,unknown,29,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3M81GAB8A181WC71HRPEZSTMQJ5QBC.json
5490.525000001071,bird,NA,151080,1,practiceDistractor1,practiceTarget1,practice,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
5322.144999998272,airplane,NA,157256,2,practiceDistractor2,practiceTarget2,practice,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
7071.714999998221,shape,NA,167639,3,N,11,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
3151.9200000002456,pen,NA,172895,4,15,D,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
10504.83499999973,spiked balls,NA,184506,5,A,1,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
3287.4899999987974,shoe,NA,190897,6,9,C,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
12567.225000002509,glove,NA,206568,7,E,3,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
10348.245000001043,glove,NA,219520,8,F,3,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
3615.8050000012736,glove,NA,226239,9,J,3,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
2082.6449999985925,car,NA,229175,10,3,I,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
3300.3700000008394,mug,NA,234079,11,4,M,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
6802.200000001903,clip,NA,242734,12,L,6,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
7312.099999999191,balls,NA,253154,13,K,2,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
3155.6799999998475,fork,NA,257913,14,16,G,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
2792.2599999983213,die,NA,262809,15,5,H,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
2720.505000001169,die,NA,267633,16,12,H,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
2895.4200000007404,die,NA,271632,17,10,H,known,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
7177.335000000312,shape,NA,279664,18,H,8,unknown,21,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3MX2NQ3YCAJJGTR42VTTQEPNDQ75XO.json
16541.02000000421,bird,NA,1819162,1,practiceDistractor1,practiceTarget1,practice,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
17666.66000000271,aeroplane,NA,1838186,2,practiceDistractor2,practiceTarget2,practice,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
429213.9400000018,impatiens,NA,2270875,3,L,11,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
6777.090000003111,dice,NA,2278762,4,15,H,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
10457.494999995455,cone,NA,2291826,5,A,12,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
7165.075000004377,tree,NA,2301098,6,2,J,known,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
290821.6349999928,transport,NA,2594442,7,M,5,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
16303.899999998976,mould,NA,2612353,8,K,5,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
7510.030000004917,mould,NA,2621969,9,G,5,unknown,24,/Users/dan/Projects/callab/tunkel/Negation2.0/Experiment2/contrastB/production-results/3NFWQRSHVE3XAKR9TV1W0KLELO1FGN-3W92K5RLWV6RC4M92GSB2TS2XFZ5VL.json
