rt,response,time_elapsed,trial,distractor,target,type,id
5402.839999999735,apple,285718,29,NA,NA,NA,6
4149.954999999842,chair,292978,31,NA,NA,NA,6
3621.4900000004563,pen,298460,33,NA,NA,NA,6
2948.9250000005704,cat,302270,35,NA,NA,NA,6
4768.235000000452,ring,308648,37,NA,NA,NA,6
9265.204999999667,goes on finger,319272,39,NA,NA,NA,6
5702.80500000075,not the car,326836,41,NA,NA,NA,6
7302.094999999972,die,336002,43,NA,NA,NA,6
8821.289999992587,the pigeon,48488,1,practiceDistractor1,practiceTarget1,practice,19
10709.294999978738,art,62935,3,7,4,known,19
7814.784999995027,CJ,73663,5,12,8,known,19
5073.909999977332,bird,86744,8,5,6,known,19
7300.380000000587,airplane,97152,10,6,1,known,19
11034.91000001668,Y shaped spongy stuff,113841,13,J,E,unknown,19
21578.324999980396,rolling pin with round appendices,136777,15,H,L,unknown,19
8264.569999999367,flower,145898,17,A,L,unknown,19
5276.069999992615,pump,152530,19,NA,NA,NA,19
11440.704999986337,plastic holed device,165075,21,NA,NA,NA,19
7944.719999999506,plastic holed device,175123,23,NA,NA,NA,19
7217.590000014752,plastic holed device,184947,25,NA,NA,NA,19
5559.154999995371,art,191363,27,NA,NA,NA,19
3886.479999986477,shoe,197356,29,NA,NA,NA,19
3412.240000005113,car,202124,31,NA,NA,NA,19
3084.919999993872,chair,206564,33,NA,NA,NA,19
3629.719999997178,cat,213300,35,NA,NA,NA,19
3469.505000015488,flower,218125,37,NA,NA,NA,19
3697.4999999802094,flower,223428,39,NA,NA,NA,19
3161.6400000057183,flower,228453,41,NA,NA,NA,19
3818.7550000147894,pen,233629,43,NA,NA,NA,19
41351.03999997955,bird,73432,1,practiceDistractor1,practiceTarget1,practice,12
19412.74500003783,smooth sculpture,96529,3,11,2,known,12
3449.0550000336953,Melanie,107680,5,8,5,known,12
3689.620000019204,bird,119387,8,9,1,known,12
2262.0899999747053,plane,123265,10,1,3,known,12
7526.56000002753,rounder bulby one,134793,13,H,E,unknown,12
8796.039999986533,NOT the pump,146698,15,L,B,unknown,12
5153.46000000136,pointer object,153710,17,G,B,unknown,12
4417.170000029728,the spikey one,159054,19,NA,NA,NA,12
16651.36999997776,the one with the triangle on top,178348,21,NA,NA,NA,12
11826.754999987315,the one with the triangle on top,192033,23,NA,NA,NA,12
5669.659999955911,the one with the triangle on top,199312,25,NA,NA,NA,12
5963.120000029448,NOT the one you just clicked,206880,27,NA,NA,NA,12
3845.180000003893,butterfly,213833,29,NA,NA,NA,12
4024.3200000259094,pen,219472,31,NA,NA,NA,12
6152.074999990873,chair,227232,33,NA,NA,NA,12
4296.710000024177,tree,233385,35,NA,NA,NA,12
2506.475000001956,cat,237249,37,NA,NA,NA,12
2499.759999976959,cat,241361,39,NA,NA,NA,12
5850.294999952894,cat,249324,41,NA,NA,NA,12
5358.970000001136,ring,256540,43,NA,NA,NA,12
4499.710000003688,bird,64701,1,practiceDistractor1,practiceTarget1,practice,5
5817.825000005541,smooth statue,73141,3,10,3,known,5
3331.7499999975553,ken,78472,5,5,9,known,5
3130.3599999955622,bird,89615,8,11,7,known,5
1992.9750000010245,plane,93216,10,7,6,known,5
2946.5049999998882,waves,99480,13,I,H,unknown,5
2633.2949999923585,round,105221,15,E,J,unknown,5
3902.795000001788,bop it,110483,17,L,J,unknown,5
4147.020000003977,intricate,117741,19,NA,NA,NA,5
5284.319999991567,maxi pad,123884,21,NA,NA,NA,5
3107.6600000087637,wings,128848,23,NA,NA,NA,5
5297.189999997499,wings,135753,25,NA,NA,NA,5
5888.389999992796,circles,142995,27,NA,NA,NA,5
1460.57500000461,ring,145315,29,NA,NA,NA,5
1492.9550000088057,cat,147666,31,NA,NA,NA,5
2408.035000000382,die,153186,33,NA,NA,NA,5
1507.995000007213,fork,156053,35,NA,NA,NA,5
1826.4999999955762,tree,160491,37,NA,NA,NA,5
1592.290000000503,tree,165188,39,NA,NA,NA,5
1937.2799999982817,tree,168733,41,NA,NA,NA,5
1914.6100000070874,pen,171502,43,NA,NA,NA,5
14778.169999830425,bird,58319,1,practiceDistractor1,practiceTarget1,practice,30
16822.180000133812,art,78293,3,4,3,known,30
11137.399999890476,Dan,92870,5,2,8,known,30
10796.869999729097,bird,111689,8,7,12,known,30
6851.000000257045,plane,119655,10,12,9,known,30
11885.96999971196,stacked,134997,13,I,G,unknown,30
3823.5949999652803,art,139686,15,C,H,unknown,30
17125.184999778867,crumpled,158420,17,D,H,unknown,30
11282.585000153631,barbell,170566,19,NA,NA,NA,30
8049.9999998137355,flapper,179975,21,NA,NA,NA,30
7920.98500020802,flapper,188759,23,NA,NA,NA,30
9053.94500028342,flapper,199927,25,NA,NA,NA,30
25928.874999750406,arms,226719,27,NA,NA,NA,30
4761.219999752939,apple,232340,29,NA,NA,NA,30
12135.435000061989,cat,247589,31,NA,NA,NA,30
4104.564999695867,fork,252807,33,NA,NA,NA,30
3062.6199999824166,tree,257479,35,NA,NA,NA,30
4231.3199997879565,dice,262567,37,NA,NA,NA,30
4057.7700003050268,dice,268487,39,NA,NA,NA,30
3815.2799997478724,dice,274418,41,NA,NA,NA,30
6437.39499989897,chair,283465,43,NA,NA,NA,30
18492.129999911413,bird,39339,1,practiceDistractor1,practiceTarget1,practice,33
8505.464999936521,art,49821,3,4,11,known,33
15696.10499998089,yes,68120,5,12,1,known,33
8786.33000003174,brid,84921,8,3,6,known,33
30736.745000001974,Flight,117528,10,6,9,known,33
23906.610000063665,nothing,144329,13,D,F,unknown,33
12261.895000003278,yse,159219,15,B,C,unknown,33
6713.430000003427,art,167828,17,H,C,unknown,33
11935.320000047795,nothing,182470,19,NA,NA,NA,33
16916.59499995876,gun barrel,200282,21,NA,NA,NA,33
6059.940000064671,gun barrel,207732,23,NA,NA,NA,33
3837.1749999932945,gun barrel,213526,25,NA,NA,NA,33
14502.164999954402,dumbbell,228903,27,NA,NA,NA,33
16964.19000008609,black hairstreak,248505,29,NA,NA,NA,33
13188.889999990351,fork,263600,31,NA,NA,NA,33
15874.319999944419,ring,281334,33,NA,NA,NA,33
7091.119999997318,apple,289536,35,NA,NA,NA,33
18205.304999952205,leather,310882,37,NA,NA,NA,33
4309.705000021495,leather,317059,39,NA,NA,NA,33
2988.6749999132007,leather,322156,41,NA,NA,NA,33
16875.160000054166,white pine,340638,43,NA,NA,NA,33
8170,bird,24539,1,practiceDistractor1,practiceTarget1,practice,2
8365,art,34673,3,6,10,known,2
6471,k,41728,5,5,1,known,2
3848,bord,53586,8,9,7,known,2
6653,plane,62097,10,7,8,known,2
4099,air pump,69248,13,J,L,unknown,2
5217,spiky thing,77579,15,D,C,unknown,2
9395,art on a plac,88832,17,B,C,unknown,2
4311,spiky thing,95002,19,NA,NA,NA,2
5392,wooden thing,102248,21,NA,NA,NA,2
2866,wood thing,105969,23,NA,NA,NA,2
3462,wood thing,110537,25,NA,NA,NA,2
4900,junk,118042,27,NA,NA,NA,2
2713,apple,122112,29,NA,NA,NA,2
2048,ring,125018,31,NA,NA,NA,2
2128,flower,129258,33,NA,NA,NA,2
3077,dice,134196,35,NA,NA,NA,2
1788,shoe,137842,37,NA,NA,NA,2
1949,shoe,140898,39,NA,NA,NA,2
1513,shoe,143520,41,NA,NA,NA,2
2060,chair,148688,43,NA,NA,NA,2
14544.999999925494,bird,106270,1,practiceDistractor1,practiceTarget1,practice,14
8561.999999918044,art,119344,3,11,5,known,14
9925.999999977648,Kate,131225,5,1,6,known,14
5112.999999895692,bird,144352,8,8,3,known,14
5425.999999977648,aeroplane,151396,10,3,4,known,14
4184.999999590218,art,159441,13,I,G,unknown,14
6848.999999463558,toy,168165,15,L,B,unknown,14
9481.000000610948,holder,180755,17,J,B,unknown,14
5463.999999687076,toy,187341,19,NA,NA,NA,14
4887.999999336898,cap,193337,21,NA,NA,NA,14
2782.000000588596,cap,198231,23,NA,NA,NA,14
2627.0000003278255,cap,202342,25,NA,NA,NA,14
4394.000000320375,toy,207600,27,NA,NA,NA,14
4331.000000238419,dice,212795,29,NA,NA,NA,14
2737.999999895692,pen,216902,31,NA,NA,NA,14
3129.9999998882413,fork,221896,33,NA,NA,NA,14
3092.000000178814,shoe,226602,35,NA,NA,NA,14
2269.999999552965,cat,231986,37,NA,NA,NA,14
7226.9999999552965,animal,240572,39,NA,NA,NA,14
3720.9999999031425,animal,247417,41,NA,NA,NA,14
3109.0000001713634,chair,252654,43,NA,NA,NA,14
7453.8399999946705,bird,265191,1,practiceDistractor1,practiceTarget1,practice,15
4736.900000003516,vase,272276,3,B,L,known,15
5811.41000000207,jack,278684,5,C,A,known,15
5910.435000005236,bird,292603,8,E,I,known,15
2848.6199999970268,plane,298057,10,I,G,known,15
2077.864999999292,flower,304229,13,3,5,unknown,15
6179.744999994,butterfly,312515,15,1,9,unknown,15
1671.2049999987357,aooke,316041,17,8,9,unknown,15
2191.1400000026333,tree,321337,19,NA,NA,NA,15
1441.4600000018254,car,324639,21,NA,NA,NA,15
1065.3549999988172,car,326561,23,NA,NA,NA,15
903.5900000017136,car,329323,25,NA,NA,NA,15
3587.614999996731,fork,334769,27,NA,NA,NA,15
5627.82999999763,container,341503,29,NA,NA,NA,15
4479.7099999996135,holes,349089,31,NA,NA,NA,15
9415.825000003679,weights,359861,33,NA,NA,NA,15
3232.625000004191,pump,365701,35,NA,NA,NA,15
7941.270000002987,two piece,375503,37,NA,NA,NA,15
2492.565000000468,two piece,379101,39,NA,NA,NA,15
3037.804999999935,two piece,383993,41,NA,NA,NA,15
7245.455000003858,one piece,392843,43,NA,NA,NA,15
20414.999999999054,pegion,86654,1,practiceDistractor1,practiceTarget1,practice,3
26193.00000000112,smooth sculpture,117086,3,F,D,known,3
10470.999999999549,eric,130079,5,J,L,known,3
6668.9999999998545,bird,144767,8,I,E,known,3
11746.00000000099,aeroplane,157383,10,E,G,known,3
4005.0000000009895,pen,164952,13,11,7,unknown,3
9506.999999999593,butterfly,177080,15,2,3,unknown,3
61825.00000000073,flower,241512,17,9,3,unknown,3
4810.999999999709,apple,248450,19,NA,NA,NA,3
101772.99999999924,chair,352869,21,NA,NA,NA,3
3837.000000001339,chair,358085,23,NA,NA,NA,3
5991,chair,365206,25,NA,NA,NA,3
5612.000000000931,fork,372710,27,NA,NA,NA,3
5153.000000000291,pin,379231,29,NA,NA,NA,3
7733.000000000175,cap,387822,31,NA,NA,NA,3
20869.000000000582,art,411791,33,NA,NA,NA,3
10244.999999998952,sclupture,423408,35,NA,NA,NA,3
2854.9999999995343,art,427400,37,NA,NA,NA,3
2152.000000000058,art,430441,39,NA,NA,NA,3
3447.0000000001164,art,436361,41,NA,NA,NA,3
28579.99999999994,art,467049,43,NA,NA,NA,3
13342.329999999492,bird,232758,1,practiceDistractor1,practiceTarget1,practice,32
25556.14499999868,smooth sculpture,262371,3,F,G,known,32
7826.939999999013,G,278279,5,B,K,known,32
6661.649999998161,bird,292949,8,E,D,known,32
6196.495000000112,plane,301012,10,D,A,known,32
4742.949999999837,fork,309533,13,1,11,unknown,32
3680.480000002659,dice,316326,15,6,5,unknown,32
4449.485000000976,butterfly,323387,17,4,5,unknown,32
3203.3750000009313,tree,329700,19,NA,NA,NA,32
3348.7000000022817,pen,334413,21,NA,NA,NA,32
3002.3849999997765,pen,340525,23,NA,NA,NA,32
2740.69999999844,pen,344875,25,NA,NA,NA,32
2839.6800000009825,apple,349328,27,NA,NA,NA,32
21287.374999999884,pointy odd shaped structure,372475,29,NA,NA,NA,32
22958.449999998265,long flat object with loop,397298,31,NA,NA,NA,32
7668.525000000955,many sides,406353,33,NA,NA,NA,32
10536.220000001776,squeeze handle,419505,35,NA,NA,NA,32
16939.080000000075,two ended three prong object,438559,37,NA,NA,NA,32
10798.490000001038,two ended three prong object,450726,39,NA,NA,NA,32
19384.500000000116,two ended three prong object,473225,41,NA,NA,NA,32
5493.5349999977625,glass vase,479828,43,NA,NA,NA,32
12906,it has feathers,81346,1,practiceDistractor1,practiceTarget1,practice,4
12003,odd shape vase,96250,3,H,G,known,4
6840,jay,105198,5,J,K,known,4
23450,it has eyes,136652,8,I,L,known,4
7105,flies,145111,10,L,A,known,4
4645,you eat with it,154864,13,9,3,unknown,4
6730,you write with it,164697,15,8,10,unknown,4
4405,it flies,171207,17,2,10,unknown,4
5833,you put it on foot,177895,19,NA,NA,NA,4
6309,it comes from the ground,185557,21,NA,NA,NA,4
6025,it smells good,192686,23,NA,NA,NA,4
5810,it is round,199599,25,NA,NA,NA,4
4947,you eat it,205900,27,NA,NA,NA,4
5477,its smaller,212481,29,NA,NA,NA,4
7883,x shaped,221218,31,NA,NA,NA,4
15197,looks like bread,238269,33,NA,NA,NA,4
7330,odd shaped item,246453,35,NA,NA,NA,4
12331,looks like a tool for the toilet,261887,37,NA,NA,NA,4
5761,it is round,269504,39,NA,NA,NA,4
5058,it has a stick,277164,41,NA,NA,NA,4
6606,very oddly shaped,285124,43,NA,NA,NA,4
9874.314999906346,bird,97546,1,practiceDistractor1,practiceTarget1,practice,23
11361.61999986507,art,113818,3,B,F,known,23
10510.054999962449,johnny,127593,5,G,I,known,23
4892.205000156537,bird,140490,8,E,A,known,23
9077.035000082105,plane,152674,10,A,L,known,23
6939.759999979287,ring,173091,13,5,6,unknown,23
5086.020000046119,tree,180034,15,3,1,unknown,23
5993.20499994792,Car,188634,17,11,1,unknown,23
4548.464999999851,pen,196290,19,NA,NA,NA,23
4859.355000080541,apple,203754,21,NA,NA,NA,23
5921.039999928325,apple,210530,23,NA,NA,NA,23
6239.999999990687,apple,217874,25,NA,NA,NA,23
5138.615000061691,flower,224873,27,NA,NA,NA,23
12948.365000076592,broken,239426,29,NA,NA,NA,23
14489.665000000969,hug,256522,31,NA,NA,NA,23
29291.974999941885,hinge,286922,33,NA,NA,NA,23
11689.329999964684,instrument,300218,35,NA,NA,NA,23
5228.390000062063,art,306554,37,NA,NA,NA,23
5752.025000052527,art,313162,39,NA,NA,NA,23
8687.16000020504,art,322954,41,NA,NA,NA,23
13566.39499985613,syringe,338627,43,NA,NA,NA,23
11659.604999993462,bird,55166,1,practiceDistractor1,practiceTarget1,practice,40
14468.619999999646,art,72536,3,I,L,known,40
8837.294999975711,Kent,83965,5,H,A,known,40
6657.825000002049,bird,98630,8,E,J,known,40
12076.97500003269,airplane,112062,10,J,F,known,40
7398.764999990817,flower,125749,13,7,4,unknown,40
6917.499999981374,butterfly,133773,15,6,5,unknown,40
4807.704999984708,apple,140686,17,9,5,unknown,40
6830.995000025723,fork,149626,19,NA,NA,NA,40
3110.510000027716,tree,154595,21,NA,NA,NA,40
5195.310000039171,tree,161648,23,NA,NA,NA,40
3998.005000001285,tree,167752,25,NA,NA,NA,40
4582.800000032876,ring,175443,27,NA,NA,NA,40
28294.070000003558,rock,205845,29,NA,NA,NA,40
21300.95500004245,spinning top,228503,31,NA,NA,NA,40
16495.950000011362,spiky dog toy,246105,33,NA,NA,NA,40
5833.2550000050105,art,252793,35,NA,NA,NA,40
24820.03999996232,spiky dumbell,280720,37,NA,NA,NA,40
9890.35000000149,spiky dumbell,291965,39,NA,NA,NA,40
9257.110000005923,spiky dumbell,302330,41,NA,NA,NA,40
14730.655000021216,spiky rock,320170,43,NA,NA,NA,40
4242,BIRD,25256,1,practiceDistractor1,practiceTarget1,practice,38
11812,art,41694,3,L,G,known,38
5470,Stan,49862,5,F,H,known,38
34902,bird,92776,8,C,B,known,38
4378,plane,99012,10,B,I,known,38
2380,fork,103806,13,10,12,unknown,38
3812,chair with high back,109726,15,1,8,unknown,38
2328,dice,113212,17,5,8,unknown,38
1854,pen,115924,19,NA,NA,NA,38
1904,cat,118936,21,NA,NA,NA,38
1680,cat,122724,23,NA,NA,NA,38
2012,cat,126344,25,NA,NA,NA,38
2030,car,131482,27,NA,NA,NA,38
17016,weird shapped fan thing with the bullseye looking air duct,151120,29,NA,NA,NA,38
17130,weight shapped thing that looks like it has a bottle end and an arm throuigh it,170892,31,NA,NA,NA,38
5110,symbol looking thing,177112,33,NA,NA,NA,38
22134,looks like napkins folding over,200108,35,NA,NA,NA,38
11222,looks like a shattered vase,213188,37,NA,NA,NA,38
3672,shattered vase,218970,39,NA,NA,NA,38
3918,shattered vase,224006,41,NA,NA,NA,38
5738,three arm cactus thing,231104,43,NA,NA,NA,38
7547.55500000465,bird,388822,1,practiceDistractor1,practiceTarget1,practice,36
12053.010000003269,art,404366,3,L,K,known,36
62400.274999999965,borgy,469474,5,C,I,known,36
2884.1299999985495,bird,480377,8,H,G,known,36
4915.3799999985495,plane,486906,10,G,J,known,36
3255.6750000003376,butterfly,493590,13,5,1,unknown,36
1646.3550000044052,cat,496599,15,9,11,unknown,36
1786.6999999969266,car,499996,17,7,11,unknown,36
1823.499999998603,ring,502932,19,NA,NA,NA,36
1890.3449999997974,fork,506184,21,NA,NA,NA,36
1446.220000005269,fork,508491,23,NA,NA,NA,36
1262.8050000057556,fork,511366,25,NA,NA,NA,36
2075.555000003078,tree,515055,27,NA,NA,NA,36
7015.309999995225,container,522934,29,NA,NA,NA,36
19992.734999999753,white and black object,543804,31,NA,NA,NA,36
7884.465000002761,vertical art,552807,33,NA,NA,NA,36
5048.985000001267,spiky toy,559220,35,NA,NA,NA,36
10509.930000000168,dark fat jack,570844,37,NA,NA,NA,36
3988.964999996824,dark fat jack,576197,39,NA,NA,NA,36
4614.824999996927,dark fat jack,582718,41,NA,NA,NA,36
22796.390000003157,object with concentric rings on it,606634,43,NA,NA,NA,36
10641.474999953061,bird,137075,1,practiceDistractor1,practiceTarget1,practice,13
8678.300000261515,art,148441,3,E,K,known,13
6094.705000054091,apricot,157436,5,C,B,known,13
5158.114999998361,bird,170600,8,I,G,known,13
4597.504999954253,airplane,176551,10,G,A,known,13
4232.249999884516,butterfly,183708,13,9,1,unknown,13
2399.1650003008544,tree,188213,15,8,11,unknown,13
1990.5850002542138,cat,191558,17,10,11,unknown,13
2921.700000297278,pen,196333,19,NA,NA,NA,13
1610.4000001214445,fork,199297,21,NA,NA,NA,13
2445.3300000168383,fork,203096,23,NA,NA,NA,13
1529.7249997965991,fork,206232,25,NA,NA,NA,13
1891.764999832958,apple,210728,27,NA,NA,NA,13
9271.59499982372,iceberg,223104,29,NA,NA,NA,13
10553.94500028342,drum symbal,235512,31,NA,NA,NA,13
11610.969999805093,goldfish sculpture,248728,33,NA,NA,NA,13
9994.21999976039,loop thing,259576,35,NA,NA,NA,13
11259.71999997273,black shape,272440,37,NA,NA,NA,13
10495.949999894947,black shape with 4 bumps,286044,39,NA,NA,NA,13
4264.144999906421,black shape with 4 bumps,291912,41,NA,NA,NA,13
19366.665000095963,spiky 3 pronged object,312632,43,NA,NA,NA,13
